yearID,playerID,teamID,AB,R,H,2B,3B,HR,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB
2018,wickro01,SDN,37,6,13,3,1,1,1,0,1,7,21,1,0,0,0,0
2018,wieckbr01,SDN,24,1,3,1,0,1,0,0,0,10,7,0,0,0,0,0
2018,wilkeaa01,MIL,39,10,12,1,0,4,0,0,3,10,25,0,1,0,0,0
2018,williau01,WAS,37,6,10,1,0,5,0,0,6,8,26,0,0,1,0,2
2018,willita01,MIL,204,28,53,8,2,6,1,1,25,57,83,3,1,4,2,4
2018,willitr01,PIT,632,64,146,33,3,15,3,6,55,126,230,12,4,6,4,3
2018,wilsoal01,DET,224,24,50,7,1,8,0,3,15,43,83,4,2,2,2,2
2018,wilsobr02,ATL,26,5,8,4,0,0,1,0,6,6,12,2,0,0,1,2
2018,wilsoju10,CHA,202,22,45,11,0,5,1,2,33,69,71,5,0,0,1,1
2018,wingetr01,SDN,68,8,13,1,0,3,4,1,11,27,23,0,1,0,1,0
2018,winklda01,ATL,228,27,52,13,2,3,1,0,20,69,78,3,5,1,1,1
2018,wislema01,ATL,106,16,30,7,1,6,1,1,5,21,57,2,0,0,1,0
2018,wislema01,CIN,49,4,11,2,0,2,1,0,2,11,19,0,0,1,2,0
2018,wittgni01,MIA,130,13,29,8,1,1,0,1,15,31,42,1,1,1,1,3
2018,woodal02,LAN,579,70,143,25,0,14,5,2,40,135,210,14,8,3,7,5
2018,woodbl01,LAA,38,3,8,2,0,1,0,1,7,10,13,2,1,0,1,2
2018,woodhu01,TBA,159,17,42,4,2,4,2,1,18,42,62,2,0,1,1,1
2018,woodrbr01,MIL,159,18,36,5,1,4,2,0,14,47,55,3,2,0,1,0
2018,workmbr01,BOS,148,15,34,6,1,6,5,4,16,37,60,1,0,0,3,0
2018,wrighky01,ATL,22,3,4,0,0,2,1,0,6,5,10,0,0,0,0,0
2018,wrighmi01,BAL,338,55,101,16,2,12,1,1,36,74,157,6,7,1,6,1
2018,wrighst01,BOS,195,17,41,9,0,5,0,2,26,42,65,5,2,0,0,1
2018,yacabji01,BAL,153,25,40,6,1,8,1,0,18,33,72,3,5,1,0,1
2018,yarbrry01,TBA,568,70,140,41,0,18,8,2,50,128,235,10,8,1,1,6
2018,yateski01,SDN,226,15,41,4,0,6,5,1,17,90,63,2,4,0,3,0
2018,zagurmi01,MIL,8,7,5,1,2,0,0,0,2,2,10,0,0,0,0,1
2018,zamorda01,NYA,31,3,6,0,1,1,0,0,3,16,11,1,1,1,0,1
2018,zastrro01,CHA,21,3,6,2,0,0,2,0,4,3,8,0,1,0,0,0
2018,zieglbr01,MIA,193,25,49,7,1,7,0,1,17,37,79,11,2,0,1,4
2018,zieglbr01,ARI,83,9,22,4,0,1,1,0,8,13,29,3,0,0,1,2
2018,zimmejo02,DET,521,76,140,23,6,28,6,6,26,111,259,4,2,2,5,0
2017,abadfe01,BOS,165,18,40,9,0,4,5,1,14,37,61,4,1,0,2,1
2017,adamsau02,WAS,19,4,4,1,0,0,0,0,8,10,5,0,1,0,1,0
2017,adlemti01,CIN,469,79,124,34,2,29,6,2,51,108,249,8,6,1,4,1
2017,alberan01,SEA,164,22,43,7,0,6,0,0,10,37,68,3,2,0,1,0
2017,alberma01,WAS,211,12,35,4,1,6,3,1,17,63,59,6,4,0,1,0
2017,albural01,KCA,36,4,7,0,0,0,0,0,6,9,7,1,0,0,0,0
2017,albural01,CHN,27,1,3,2,0,0,0,0,2,5,5,0,0,0,0,0
2017,alcanra01,OAK,92,21,22,7,0,5,0,0,12,12,44,2,3,0,1,1
2017,alcansa01,SLN,33,6,9,1,0,2,0,0,6,10,16,2,0,0,0,0
2017,alcanvi01,DET,32,7,12,1,0,1,0,0,4,5,16,1,2,0,1,0
2017,alexasc02,KCA,252,23,62,9,1,3,3,0,28,59,82,13,0,1,2,0
2017,allenco01,CLE,258,24,57,8,1,9,6,1,21,92,94,1,2,1,0,0
2017,almonmi01,KCA,9,3,5,2,0,0,1,0,2,0,7,1,0,0,1,0
2017,altavda01,SEA,178,27,43,10,0,9,5,0,20,52,80,3,1,0,4,1
2017,alvarjo03,TBA,111,12,24,4,1,1,2,0,9,29,33,1,0,2,1,1
2017,alvarda01,TEX,65,8,19,3,0,1,2,0,14,17,25,2,1,0,2,0
2017,alvarhe01,PHI,56,7,14,3,1,2,0,0,11,6,25,2,0,0,0,1
2017,alvarjo02,LAA,190,23,50,8,1,7,1,0,12,45,81,5,0,1,0,5
2017,anderbr04,CHA,98,22,34,14,1,2,1,0,12,16,56,2,0,0,1,0
2017,anderbr04,TOR,129,19,39,9,0,3,5,1,9,22,57,5,0,0,2,0
2017,anderch01,MIL,514,47,113,27,2,14,11,4,41,133,186,11,7,5,2,1
2017,anderdr02,PHI,12,7,6,2,0,0,2,0,1,2,8,0,0,0,1,0
2017,anderty01,COL,327,48,88,22,2,16,6,1,26,81,162,8,2,5,2,0
2017,andrima01,TBA,341,48,90,22,0,16,5,2,28,76,160,6,4,0,1,1
2017,aokino01,HOU,3,3,1,1,0,0,0,0,2,0,2,0,0,0,1,0
2017,aquinja01,BAL,56,12,15,4,0,4,1,0,6,13,31,0,0,0,0,0
2017,aranovi01,PHI,38,2,6,1,1,0,1,0,4,13,9,0,0,0,0,0
2017,archech01,TBA,784,101,193,37,4,27,6,2,60,249,319,17,5,1,2,0
2017,armstsh01,CLE,97,12,23,3,0,5,1,0,10,20,41,1,1,0,0,0
2017,arrieja01,CHA,637,82,150,33,5,23,19,4,55,163,262,10,10,1,4,3
2017,arroybr01,CIN,294,59,94,27,1,23,1,2,19,45,192,3,2,5,2,2
2017,asheral01,BAL,232,36,61,11,1,10,5,0,23,47,104,7,7,1,2,2
2017,astinba01,CIN,31,6,9,1,1,2,0,1,7,2,18,1,2,0,1,0
2017,avilalu01,LAN,171,16,42,11,2,2,3,3,22,52,63,4,1,0,0,3
2017,axforjo01,OAK,87,16,27,4,0,3,2,0,17,21,40,1,2,1,2,0
2017,aybarer01,SDN,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2017,baezpe01,LAN,249,24,56,13,4,9,2,1,29,64,104,1,2,0,0,2
2017,bailean01,LAA,13,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0
2017,baileho02,CIN,363,67,112,31,0,11,8,3,42,67,176,9,8,5,2,2
2017,bandaan01,ARI,102,17,26,9,3,1,0,0,10,25,44,2,3,0,0,1
2017,barbajo01,PIT,110,13,25,8,0,4,0,0,18,23,45,1,2,0,0,0
2017,barneda02,TOR,240,26,48,8,0,11,8,1,24,62,89,6,1,0,0,1
2017,barneja01,MIL,265,35,57,14,0,8,4,1,33,80,95,10,3,0,3,4
2017,barnema01,BOS,254,31,57,10,1,7,4,3,28,83,90,7,1,1,3,0
2017,barneto01,TEX,222,36,64,17,0,7,1,1,22,57,102,7,2,0,6,4
2017,barraky01,MIA,239,25,53,6,0,5,5,1,38,76,74,4,2,3,4,3
2017,barreja01,ARI,104,18,27,2,1,7,1,0,15,26,52,2,0,0,2,2
2017,bassan01,TEX,30,9,14,4,0,1,0,0,0,1,21,0,0,0,1,0
2017,bastaan01,PIT,43,15,16,3,0,5,3,0,9,8,34,0,0,0,0,0
2017,bauertr01,CLE,680,84,181,41,3,25,4,6,60,196,303,16,5,1,3,0
2017,baumabu01,SDN,62,5,11,2,0,4,1,1,7,21,25,2,3,0,0,2
2017,beatope01,PHI,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,beckch02,CHN,252,48,73,17,0,16,5,2,34,42,138,11,4,1,3,3
2017,bedroca01,LAA,171,26,41,8,2,5,3,2,17,53,68,3,0,1,1,1
2017,belisma01,MIN,220,31,48,10,1,7,4,1,22,54,81,7,2,2,1,6
2017,belivje01,TOR,60,14,17,4,0,4,0,0,6,17,33,1,1,1,2,1
2017,bellch02,DET,259,49,81,14,1,12,5,2,31,57,133,10,3,0,0,3
2017,benoijo01,PHI,155,19,32,8,1,5,2,1,16,43,57,2,0,0,0,1
2017,benoijo01,PIT,34,9,11,1,1,2,0,0,6,3,20,1,1,0,1,0
2017,bergmch01,SEA,207,31,61,5,1,12,2,1,15,33,104,10,3,4,1,1
2017,berrijo01,MIN,548,71,131,28,2,15,6,3,48,139,208,13,13,3,4,0
2017,betande01,NYN,205,20,29,6,0,3,8,3,44,100,44,1,11,1,0,0
2017,bethach01,SDN,17,9,6,1,1,1,1,0,8,2,12,1,0,0,0,0
2017,bettich01,COL,182,27,52,11,2,8,0,2,11,30,91,2,1,5,1,0
2017,biagijo01,TOR,471,78,125,22,4,15,19,1,42,97,200,8,2,0,2,0
2017,bibenau01,TEX,274,36,74,13,1,14,3,0,20,38,131,7,3,0,2,0
2017,blachty01,SFN,633,91,179,36,6,17,4,2,43,73,278,22,1,10,5,2
2017,blackpa01,OAK,221,22,58,9,0,5,1,3,16,22,82,9,1,0,0,0
2017,blairaa01,ATL,12,5,5,1,1,1,2,0,5,3,11,0,0,1,1,0
2017,blancan01,PHI,2,1,1,0,0,1,0,0,0,0,4,0,0,0,0,0
2017,blantjo01,WAS,179,29,53,9,2,10,8,1,13,39,96,4,1,1,1,2
2017,blazemi01,MIL,35,9,12,1,0,6,0,0,1,7,31,2,0,1,0,0
2017,bleieri01,BAL,241,23,62,9,0,6,5,1,13,26,89,9,4,3,4,3
2017,blevije01,NYA,188,16,43,6,0,4,1,1,24,69,61,1,4,0,1,2
2017,bolsimi01,TOR,161,32,48,11,0,9,5,0,27,39,86,5,3,0,5,0
2017,bonilli01,CIN,144,33,42,9,2,8,4,1,22,28,79,3,2,2,2,0
2017,boshebu01,MIN,138,20,37,6,1,7,4,2,10,28,66,2,2,1,2,1
2017,bowmama01,SLN,218,29,52,9,2,4,2,1,18,46,77,7,5,2,4,2
2017,boxbebr01,TBA,107,11,23,3,1,4,3,0,11,40,40,2,1,1,1,3
2017,boydma01,DET,540,84,157,32,6,18,4,6,53,110,255,10,3,3,6,3
2017,boyerbl01,BOS,161,20,50,8,2,3,0,1,14,33,71,7,1,1,1,3
2017,brachbr01,BAL,245,27,51,11,0,7,0,2,26,70,83,5,0,1,3,1
2017,brachsi01,ARI,80,14,18,2,0,5,1,0,7,25,35,1,0,0,0,0
2017,bradfch02,NYA,129,17,30,7,0,3,1,1,13,27,46,2,0,0,1,1
2017,bradlar01,ARI,266,14,55,9,2,4,4,1,21,79,80,6,1,1,1,2
2017,bradymi01,OAK,122,22,33,10,2,7,0,1,6,24,68,3,5,1,2,2
2017,brantro01,CHN,4,1,1,0,0,1,0,0,0,0,4,0,0,0,0,0
2017,braulst01,PIT,143,21,41,12,0,3,2,0,14,23,62,2,2,2,1,1
2017,brebbjo01,SLN,192,15,37,11,1,8,4,0,11,51,74,0,5,1,0,3
2017,breslcr01,MIN,124,19,38,8,1,4,2,1,12,18,60,1,2,1,4,2
2017,breslcr01,CLE,14,2,3,1,0,0,0,0,2,5,4,1,0,0,0,0
2017,briceau01,CIN,125,18,33,4,0,6,4,1,7,26,55,3,3,1,1,0
2017,bridwpa01,LAA,456,52,115,16,1,19,0,2,30,73,190,9,4,0,2,0
2017,brittza01,BAL,141,12,39,5,0,1,3,1,18,29,47,7,0,1,1,1
2017,brothre01,ATL,92,19,23,5,1,3,0,0,12,33,39,2,1,0,0,3
2017,broxtjo01,SLN,62,12,23,3,0,2,1,1,11,16,32,2,0,3,2,2
2017,buchaja01,CIN,64,13,24,5,0,1,0,0,7,4,32,0,3,2,1,2
2017,buchhcl01,PHI,35,10,16,5,0,1,0,0,3,5,24,1,0,0,2,0
2017,buchtry01,SDN,141,15,28,8,0,7,0,1,18,47,57,1,1,0,1,0
2017,buchtry01,KCA,94,10,16,2,1,3,2,1,8,18,29,2,3,0,2,1
2017,buehlwa01,LAN,36,8,11,1,0,2,1,0,8,12,18,3,0,0,0,1
2017,bumgama01,SFN,424,41,101,25,2,17,5,3,20,101,181,6,3,2,1,3
2017,bummeaa01,CHN,73,11,13,2,0,4,1,1,15,17,27,2,1,1,1,1
2017,bundydy01,BAL,633,82,152,34,1,26,5,4,51,152,266,18,7,0,7,0
2017,busenal01,MIN,107,9,22,2,1,4,1,1,9,23,38,3,0,0,5,0
2017,bushma01,TEX,216,30,57,8,2,7,9,1,19,58,90,2,4,0,1,0
2017,butleed01,CHA,205,24,50,13,1,4,4,0,28,30,77,4,2,1,1,2
2017,cahiltr01,SDN,235,29,58,13,1,6,10,2,24,72,91,5,3,1,0,1
2017,cahiltr01,KCA,96,21,33,4,1,10,7,0,21,15,69,4,0,1,0,0
2017,cainma01,SFN,507,85,157,25,3,18,15,4,49,75,242,13,2,3,6,6
2017,callaja01,NYA,28,4,7,1,1,0,0,0,1,5,10,0,0,0,1,0
2017,campole01,TOR,51,6,11,5,0,2,1,0,8,15,22,2,1,0,0,0
2017,cappsca01,SDN,46,9,12,1,0,2,2,1,2,7,19,0,0,0,1,0
2017,carlesh01,COL,19,3,6,1,0,1,0,0,0,4,10,0,0,0,0,0
2017,carraca01,CLE,735,73,173,44,2,21,5,8,46,226,284,19,10,1,6,2
2017,cashnan01,TEX,624,75,156,25,1,15,8,4,64,86,228,23,9,2,5,0
2017,garcija01,OAK,224,29,58,11,1,8,10,0,22,57,95,3,6,1,6,1
2017,castifa01,LAN,7,2,3,0,0,0,0,0,1,2,3,0,0,0,0,0
2017,castilu02,CIN,317,32,64,13,2,11,1,0,32,98,114,5,3,4,3,1
2017,castrmi01,BAL,237,29,53,12,0,8,4,3,28,38,89,8,2,3,4,4
2017,castrsi01,OAK,136,20,32,8,0,7,7,1,14,35,61,3,2,0,1,0
2017,cecilbr01,SLN,256,31,67,18,0,7,5,2,16,66,106,5,0,0,5,3
2017,cedenxa01,TBA,16,5,7,0,0,3,0,0,4,0,16,0,0,1,0,1
2017,cervehu01,MIA,12,8,1,0,0,0,0,0,8,6,1,1,2,1,1,0
2017,cessalu01,NYN,140,21,36,8,1,7,2,2,17,30,67,2,3,0,0,0
2017,chacial01,CIN,28,7,11,2,0,2,0,0,4,6,19,1,0,0,0,0
2017,chacijh01,SDN,667,82,157,31,2,19,5,3,72,153,249,16,14,6,6,5
2017,chafian01,ARI,195,21,48,8,1,5,1,1,21,61,73,3,2,2,1,3
2017,chapmar01,NYN,185,20,37,9,0,3,10,2,20,69,55,1,3,0,1,2
2017,chatwty01,COL,543,79,136,26,9,20,5,5,77,120,240,23,4,4,3,2
2017,chaveje01,LAA,537,83,148,27,3,28,5,6,45,119,265,12,2,0,2,2
2017,chenwe02,MIA,121,14,25,4,2,3,0,0,9,25,42,1,1,0,1,0
2017,cingrto01,CIN,92,14,25,7,0,9,1,1,6,24,59,1,1,0,0,0
2017,cingrto01,LAN,70,8,15,2,0,1,1,0,6,28,20,1,0,1,0,0
2017,cishest01,SEA,71,7,13,2,0,3,0,0,7,15,24,3,1,0,1,1
2017,cishest01,TBA,85,3,13,1,0,0,0,0,7,26,14,3,2,0,0,0
2017,claibpr01,TEX,10,3,5,4,0,0,0,0,0,2,9,1,0,0,0,0
2017,claudal01,TEX,302,26,71,10,0,5,0,0,15,56,96,12,2,1,3,4
2017,clevimi01,CLE,437,46,92,25,0,13,4,10,60,137,156,8,3,1,0,2
2017,clippty01,NYN,134,21,28,6,1,7,4,1,19,42,57,0,1,3,1,1
2017,clippty01,CHN,38,2,8,3,0,0,3,0,5,12,11,0,0,0,1,0
2017,clippty01,HOU,53,10,11,3,0,3,3,0,7,18,23,1,1,0,1,0
2017,cloydty01,SEA,4,0,2,1,0,0,0,0,0,1,3,0,0,0,0,0
2017,cobbal01,TBA,689,78,175,36,1,22,14,4,44,128,279,16,6,2,1,2
2017,coleaj01,WAS,195,23,51,9,1,8,5,1,27,44,86,3,3,3,1,0
2017,colege01,PIT,784,98,199,36,6,31,17,2,55,196,340,16,4,5,1,1
2017,coleta01,TOR,8,4,6,1,0,0,0,0,1,1,7,0,1,0,0,0
2017,collmjo01,ATL,78,19,29,5,0,7,0,0,6,18,55,1,0,2,1,2
2017,colomal01,TBA,246,27,57,12,1,4,1,0,23,58,83,6,3,3,6,7
2017,colonba01,ATL,272,66,92,24,2,11,4,1,20,42,153,6,1,4,2,0
2017,colonba01,MIN,331,46,100,26,2,17,2,1,15,47,181,4,0,2,1,0
2017,conlead01,MIA,403,74,114,17,5,19,0,0,42,72,198,10,8,8,2,4
2017,corbipa01,ARI,753,97,208,47,7,26,6,5,61,178,347,14,3,4,5,8
2017,cosarja01,SDN,92,15,26,4,1,0,2,1,19,15,32,4,2,1,0,0
2017,cottojh01,OAK,498,91,133,29,0,28,7,6,53,105,246,10,4,4,5,1
2017,couloda01,OAK,192,22,46,12,2,4,2,4,22,39,74,6,4,0,1,1
2017,coveydy01,CHN,272,60,83,17,1,20,10,1,34,41,162,12,1,1,1,1
2017,crichst01,BAL,57,11,26,4,1,2,0,1,4,8,38,1,0,0,1,0
2017,crickky01,SFN,115,13,22,2,2,2,1,1,17,28,34,3,1,1,0,1
2017,crockky01,CLE,9,2,4,0,0,0,0,0,1,2,4,0,1,0,0,0
2017,cuetojo01,SFN,577,77,160,35,5,22,5,2,53,136,271,10,8,7,3,2
2017,cuevawi01,DET,4,4,3,1,0,0,0,0,0,1,4,0,1,0,0,0
2017,curtiza01,SEA,18,3,3,0,0,1,0,0,1,2,6,0,2,0,0,0
2017,curtiza01,PHI,12,1,3,2,0,0,0,0,2,4,5,0,0,1,0,0
2017,curtijo02,MIN,35,8,9,2,0,2,2,0,2,10,17,0,1,0,0,0
2017,danisty01,CHN,17,0,3,1,0,0,0,0,6,6,4,1,0,0,0,0
2017,darviyu01,TEX,510,63,115,25,1,20,16,2,45,148,202,11,5,1,3,0
2017,darviyu01,LAN,187,20,44,10,0,7,4,0,13,61,75,3,1,1,0,1
2017,davieza02,MIL,741,90,204,36,7,20,7,3,55,124,314,22,9,7,5,3
2017,davisjd01,HOU,6,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0
2017,davisro03,CIN,104,25,38,8,0,7,5,0,14,20,67,3,1,2,1,0
2017,daviswa01,CHA,210,16,39,8,0,6,4,0,28,79,65,6,3,1,0,1
2017,daytogr01,LAN,86,13,19,4,0,5,0,0,12,20,38,0,0,1,3,1
2017,dejonch01,SEA,110,20,31,5,1,5,3,2,13,13,53,2,0,1,1,0
2017,rosajo01,ARI,192,24,46,9,0,7,5,0,21,45,76,5,3,2,1,4
2017,delarru01,ARI,30,4,7,1,1,2,0,0,4,12,16,0,0,0,0,1
2017,deleojo03,TBA,12,3,4,1,0,1,2,0,3,2,8,0,0,0,0,0
2017,degroja01,NYA,758,87,180,25,3,28,18,3,59,239,295,18,2,3,5,5
2017,delgara01,ARI,239,31,60,15,2,6,6,2,14,60,97,5,0,4,2,0
2017,dermoma01,TOR,87,13,23,3,0,6,3,0,5,15,44,2,2,0,1,1
2017,descada01,ARI,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,despaod01,MIA,223,31,57,11,1,3,2,0,24,31,79,4,3,2,2,1
2017,devench02,HOU,287,26,50,11,2,11,12,2,26,100,98,5,2,0,1,3
2017,diazda01,HOU,54,14,17,6,0,3,5,0,4,20,32,3,0,0,0,0
2017,diazed04,SEA,240,28,44,6,0,10,12,2,32,89,80,1,3,1,2,2
2017,diazja01,COL,24,6,12,2,1,0,2,0,5,2,16,2,1,0,0,0
2017,diazju03,TBA,118,20,32,8,1,4,3,0,15,28,54,1,0,1,2,2
2017,diazmi02,SDN,160,35,44,7,2,11,1,2,25,33,88,4,3,2,2,0
2017,dicker.01,ATL,726,99,193,46,5,26,4,5,67,136,327,18,10,7,5,3
2017,diekmja01,TEX,33,3,4,0,0,1,0,0,10,13,7,2,0,0,2,1
2017,doolise01,OAK,76,8,12,1,0,3,3,0,2,31,22,0,0,0,1,0
2017,doolise01,WAS,108,10,22,4,0,2,0,0,8,31,32,3,0,0,2,1
2017,drakeol01,BAL,15,3,6,0,1,0,0,1,3,3,8,0,0,0,0,0
2017,drakeol01,MIL,208,28,57,10,4,6,1,0,22,59,93,3,0,3,0,2
2017,duensbr01,CHA,236,19,58,9,1,6,4,1,18,61,87,6,2,1,0,1
2017,duffety01,MIN,287,41,79,10,0,9,2,0,18,67,116,4,1,1,3,5
2017,duffyda01,KCA,556,67,143,25,7,13,2,1,41,130,221,15,4,6,2,0
2017,dukeza01,SLN,66,8,13,2,0,3,1,1,6,12,24,1,2,0,0,2
2017,dullry01,OAK,157,30,37,6,0,7,3,3,16,45,64,4,3,0,1,1
2017,dunnmi01,COL,189,25,43,8,1,8,3,1,28,57,77,2,0,0,3,0
2017,dysonsa01,TEX,79,23,31,5,0,6,2,1,12,7,54,2,0,0,0,3
2017,dysonsa01,SFN,147,18,36,5,3,2,7,3,18,27,53,2,3,1,0,4
2017,edginjo01,NYA,143,16,39,9,0,3,0,1,18,27,57,5,5,0,0,1
2017,edwarca01,CHA,217,22,29,3,0,6,5,0,38,94,50,5,4,1,1,2
2017,eflinza01,PHI,256,45,79,14,0,16,1,1,12,35,141,7,5,2,5,0
2017,eickhje01,PHI,506,74,142,35,0,16,15,4,53,118,225,6,5,3,9,4
2017,eliasro01,BOS,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2017,ellinbr02,MIA,178,39,48,14,0,7,2,2,35,48,83,3,6,0,0,0
2017,ennsdi01,MIN,20,4,7,1,0,2,0,0,1,2,14,0,0,0,0,0
2017,eschja01,SDN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2017,espinpa01,MIL,70,13,17,4,0,5,0,0,8,13,36,1,3,1,0,0
2017,espinpa01,TEX,25,4,6,3,0,2,0,0,2,7,15,0,0,0,0,0
2017,estevca01,COL,133,21,39,5,1,3,0,0,14,31,55,3,1,1,0,2
2017,estrama01,TOR,726,104,186,49,4,31,8,4,71,176,336,7,2,0,6,0
2017,familje01,NYA,91,14,21,3,0,1,8,1,15,25,27,2,1,2,2,3
2017,fariaja01,TBA,316,35,71,13,1,11,3,4,31,84,119,7,5,1,4,0
2017,farmebu01,DET,193,38,55,11,0,9,1,1,20,49,93,3,4,0,2,0
2017,farquda01,TBA,122,16,28,3,0,2,1,0,22,33,37,3,4,2,4,4
2017,farquda01,CHN,53,7,11,3,0,1,1,0,6,12,17,0,0,1,1,0
2017,farrelu01,KCA,15,5,7,1,0,1,0,0,3,2,11,0,0,0,0,0
2017,farrelu01,CIN,36,3,5,1,0,1,0,0,7,7,9,0,0,0,0,0
2017,feddeer01,WAS,65,16,25,2,0,5,2,0,8,15,42,4,1,2,0,2
2017,feldmsc01,CIN,424,62,116,20,3,21,13,5,35,93,205,13,6,6,1,2
2017,felizmi01,HOU,192,31,53,17,2,8,2,0,22,70,98,2,0,0,4,1
2017,felizne01,MIL,99,22,23,4,1,8,1,0,15,21,53,5,0,0,1,2
2017,felizne01,KCA,72,11,17,7,0,1,1,0,8,16,27,2,1,0,0,0
2017,ferreje01,DET,43,7,17,3,0,2,2,0,5,6,26,0,0,0,1,1
2017,fieldjo03,LAN,206,19,40,8,0,10,0,3,15,60,78,3,1,0,1,1
2017,fienca01,SEA,25,10,9,2,0,3,1,1,4,6,20,1,0,0,0,0
2017,fienca01,PHI,30,7,14,3,0,2,0,0,2,4,23,0,0,1,0,2
2017,fiersmi01,HOU,591,95,157,24,3,32,18,2,62,146,283,16,13,3,1,0
2017,finnebr01,CIN,46,6,9,2,0,1,1,0,13,16,14,1,0,0,0,0
2017,fistedo01,BOS,343,55,87,18,2,9,0,1,38,83,136,5,3,3,5,3
2017,flaheja01,SLN,81,15,23,2,1,4,0,1,10,20,39,3,1,0,2,1
2017,flexech01,NYA,193,44,62,12,0,11,4,1,35,36,107,6,2,1,2,0
2017,florody01,CHA,42,7,15,3,0,2,0,0,2,6,24,1,1,0,0,0
2017,flynnbr01,KCA,8,1,3,0,2,0,0,0,0,0,7,1,0,0,0,0
2017,foltymi01,ATL,610,86,169,37,3,20,7,3,59,143,272,8,10,11,2,2
2017,fontwi01,LAN,18,7,7,3,0,2,0,0,4,3,16,0,0,0,0,0
2017,frankse01,CHA,9,2,4,0,0,1,0,0,0,2,7,0,0,0,0,0
2017,freelky01,COL,596,78,169,34,3,17,8,3,63,107,260,17,8,14,7,4
2017,freemmi01,SEA,5,1,3,0,0,0,0,0,0,0,3,0,0,0,1,0
2017,freemsa01,ATL,222,19,48,6,0,3,2,0,27,59,63,6,3,1,1,2
2017,friedma01,ATL,105,15,30,5,1,3,0,1,12,22,46,4,4,0,0,1
2017,frierer01,TEX,24,4,6,1,0,0,0,1,6,5,7,1,0,1,0,2
2017,fryja01,CHN,31,8,12,2,1,1,0,0,5,3,19,1,0,0,0,1
2017,fulmeca01,CHN,85,10,16,0,0,4,0,0,13,19,28,1,2,1,0,0
2017,fulmemi01,DET,617,80,150,23,2,13,4,1,40,114,216,20,8,3,8,2
2017,gallayo01,SEA,509,84,138,26,2,24,5,0,60,94,240,12,2,4,3,3
2017,gallegi01,NYN,80,12,21,5,0,3,0,0,5,22,35,0,0,1,1,1
2017,gantjo01,SLN,64,9,17,2,1,4,0,1,10,11,33,5,1,0,1,1
2017,garcija02,ATL,429,58,108,29,2,12,15,5,41,85,177,13,1,2,1,4
2017,garcija02,MIN,26,3,8,4,0,0,0,0,3,7,12,2,0,0,0,0
2017,garcija02,NYN,147,25,41,10,0,6,6,0,20,37,69,3,0,0,3,1
2017,garcija04,MIA,200,29,47,9,2,6,1,2,17,42,78,2,4,2,2,0
2017,garcilu03,PHI,266,22,61,9,0,3,5,0,26,60,79,8,0,1,2,5
2017,garcion01,KCA,27,9,12,2,1,2,0,0,5,2,22,3,0,0,0,0
2017,gardeni01,TEX,33,8,10,1,0,1,2,0,7,3,14,2,0,0,0,0
2017,garream01,CIN,275,60,74,13,1,23,4,4,40,63,158,5,2,1,3,2
2017,gartory01,TBA,42,10,13,3,0,3,1,0,5,9,25,1,0,1,0,0
2017,gartory01,SEA,40,2,5,1,0,1,0,0,1,7,9,0,0,0,1,0
2017,garzama01,MIL,448,72,121,25,4,17,11,1,45,79,205,11,1,7,3,4
2017,gausmke01,BAL,736,99,208,39,2,29,9,3,71,179,338,21,5,1,3,0
2017,gavigsa01,SEA,233,37,63,14,1,15,6,3,21,40,124,10,2,1,2,1
2017,gavigsa01,KCA,48,4,13,4,0,1,3,0,5,9,20,1,1,0,0,0
2017,gearrco01,SFN,240,16,50,11,2,4,4,3,35,64,77,8,7,1,2,4
2017,geedi01,TEX,53,10,17,3,0,4,0,1,6,10,32,2,2,0,0,0
2017,geedi01,MIN,138,14,37,8,1,4,0,1,9,31,59,5,2,0,2,0
2017,gennesc01,CIN,5,2,2,0,0,1,0,0,1,0,5,0,1,0,0,0
2017,germado01,NYN,51,6,11,3,0,1,0,0,9,18,17,2,0,1,1,0
2017,gibsoky01,MIN,624,93,182,32,3,24,1,5,60,121,292,26,6,1,2,0
2017,gileske01,HOU,222,16,44,8,1,4,4,0,21,83,66,4,1,1,2,0
2017,gilmase01,NYA,16,5,8,0,0,2,0,0,1,4,14,0,0,1,1,0
2017,gimench01,MIN,22,4,7,2,0,1,0,0,0,0,12,0,0,0,0,0
2017,giolilu01,CHN,163,14,31,4,2,8,2,4,12,34,63,2,3,1,0,0
2017,givenmy01,BAL,285,24,57,10,0,10,6,1,25,88,97,7,5,0,0,1
2017,glasnty01,PIT,254,61,81,20,3,13,15,8,44,56,146,4,2,4,1,2
2017,gloveko01,WAS,75,11,20,3,0,1,2,0,4,17,26,0,0,0,1,0
2017,godleza01,ARI,561,61,124,33,1,15,1,0,53,165,204,22,5,6,2,2
2017,goedder01,NYA,109,17,28,8,0,8,2,1,11,33,60,1,0,1,1,0
2017,goforda01,MIL,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
